course,GPA,A,B,C,D,F,W,semester,year
MUSI 4630,3.94 ,92.00 ,5.00 ,0.00 ,0.00 ,0.00 ,3.00 ,Summer,2012
MUSI 4630,4.00 ,98.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,Summer,2013
CHEM 4511,2.69 ,21.00 ,34.00 ,21.00 ,10.00 ,3.00 ,10.00 ,Fall,2008
CHEM 4511,2.76 ,14.00 ,51.50 ,26.00 ,1.00 ,2.50 ,3.50 ,Fall,2009
CHEM 4511,2.74 ,20.00 ,41.00 ,30.00 ,2.00 ,3.00 ,3.00 ,Fall,2010
CHEM 4511,3.27 ,45.00 ,35.00 ,12.00 ,2.00 ,2.00 ,6.00 ,Fall,2011
CHEM 4511,2.69 ,27.00 ,32.00 ,25.00 ,12.00 ,3.00 ,1.00 ,Fall,2012
CHEM 4511,2.24 ,13.00 ,31.00 ,20.00 ,4.00 ,17.00 ,15.00 ,Spring,2008
CHEM 4511,2.82 ,25.00 ,34.00 ,27.00 ,3.00 ,3.00 ,7.00 ,Spring,2009
CHEM 4511,2.51 ,15.00 ,37.00 ,22.00 ,15.00 ,2.00 ,5.00 ,Spring,2010
CHEM 4511,3.25 ,43.00 ,34.00 ,16.00 ,2.00 ,0.00 ,5.00 ,Spring,2011
CHEM 4511,2.80 ,26.00 ,28.00 ,23.00 ,6.00 ,3.00 ,12.00 ,Spring,2012
CHEM 4511,2.87 ,27.00 ,36.00 ,30.00 ,3.00 ,1.00 ,3.00 ,Spring,2013
LCC 4730,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
LCC 4730,3.00 ,19.00 ,62.00 ,19.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
LCC 4730,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
LCC 4730,3.52 ,69.00 ,19.00 ,0.00 ,4.00 ,4.00 ,4.00 ,Spring,2009
LCC 4730,3.68 ,65.00 ,30.00 ,0.00 ,0.00 ,0.00 ,5.00 ,Spring,2010
LCC 4730,3.69 ,75.00 ,19.00 ,6.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
LCC 4730,3.93 ,93.00 ,7.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
LCC 4731,3.75 ,60.00 ,20.00 ,0.00 ,0.00 ,0.00 ,20.00 ,Spring,2010
LCC 4731,3.25 ,29.00 ,14.00 ,14.00 ,0.00 ,0.00 ,43.00 ,Spring,2011
LCC 4731,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
LCC 4731,3.33 ,67.00 ,0.00 ,33.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
EAS 4360,3.00 ,60.00 ,0.00 ,20.00 ,20.00 ,0.00 ,0.00 ,Spring,2011
EAS 4360,3.50 ,33.00 ,33.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
ME 4342,3.50 ,56.00 ,11.00 ,6.00 ,6.00 ,0.00 ,22.00 ,Spring,2012
ME 4340,3.00 ,42.00 ,33.00 ,17.00 ,0.00 ,8.00 ,0.00 ,Spring,2011
ME 4340,3.45 ,50.00 ,33.00 ,8.00 ,0.00 ,0.00 ,8.00 ,Spring,2013
KOR 3833,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2010
LCC 2200,3.84 ,74.00 ,14.00 ,0.00 ,0.00 ,0.00 ,11.00 ,Fall,2008
LCC 2200,3.88 ,83.00 ,11.00 ,0.00 ,0.00 ,0.00 ,6.00 ,Fall,2009
LCC 2200,3.86 ,83.00 ,14.00 ,0.00 ,0.00 ,0.00 ,3.00 ,Fall,2010
LCC 2200,3.73 ,73.00 ,27.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
LCC 2200,3.70 ,70.00 ,30.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
LCC 2200,3.42 ,50.00 ,35.00 ,10.00 ,0.00 ,0.00 ,5.00 ,Summer,2012
EAS 4699,3.50 ,50.00 ,50.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2008
EAS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
EAS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2010
EAS 4699,3.83 ,83.33 ,16.67 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
EAS 4699,3.80 ,80.00 ,20.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
EAS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
EAS 4699,3.83 ,75.00 ,16.67 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
EAS 4699,3.63 ,75.00 ,12.50 ,12.50 ,0.00 ,0.00 ,0.00 ,Spring,2010
EAS 4699,3.92 ,91.67 ,8.33 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
EAS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
EAS 4699,3.50 ,50.00 ,50.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
EAS 4699,3.50 ,50.00 ,50.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2008
EAS 4699,3.67 ,66.67 ,33.33 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2009
EAS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2010
EAS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2011
EAS 4699,3.67 ,66.67 ,33.33 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2012
EAS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2013
ECE 4551,3.53 ,53.00 ,47.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2008
ECE 4551,3.64 ,64.00 ,36.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
ECE 4551,3.59 ,65.00 ,29.00 ,6.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
ECE 4551,3.50 ,56.00 ,38.00 ,6.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
ECE 4551,3.71 ,68.00 ,27.00 ,0.00 ,0.00 ,0.00 ,5.00 ,Spring,2010
MATH 1522,2.59 ,21.67 ,30.33 ,29.33 ,9.33 ,4.33 ,5.33 ,Fall,2008
MATH 1522,2.59 ,23.67 ,29.00 ,21.00 ,10.67 ,6.33 ,9.33 ,Fall,2009
MATH 1522,2.52 ,18.33 ,27.33 ,33.67 ,7.33 ,5.00 ,8.33 ,Fall,2010
MATH 1522,2.63 ,22.00 ,34.00 ,22.25 ,7.00 ,6.50 ,8.50 ,Fall,2011
MATH 1522,2.82 ,25.75 ,36.00 ,26.25 ,4.25 ,2.75 ,5.00 ,Fall,2012
MATH 1522,2.78 ,39.00 ,25.00 ,11.67 ,14.67 ,5.67 ,3.33 ,Spring,2008
MATH 1522,2.55 ,18.00 ,39.00 ,22.50 ,11.00 ,6.00 ,3.50 ,Spring,2009
MATH 1522,2.18 ,16.00 ,23.00 ,23.00 ,12.00 ,13.00 ,12.00 ,Spring,2010
MATH 1522,2.95 ,36.00 ,35.00 ,12.50 ,7.00 ,5.50 ,5.50 ,Spring,2011
MATH 1522,2.76 ,23.50 ,40.50 ,17.00 ,8.00 ,4.00 ,7.00 ,Spring,2012
MATH 1522,3.33 ,54.00 ,13.50 ,18.00 ,0.00 ,2.50 ,12.00 ,Spring,2013
MATH 1522,3.08 ,39.00 ,29.00 ,14.00 ,4.00 ,4.00 ,11.00 ,Summer,2008
MATH 1522,2.46 ,23.00 ,23.00 ,27.00 ,12.00 ,8.00 ,8.00 ,Summer,2009
MATH 1522,2.52 ,20.00 ,31.00 ,26.00 ,11.00 ,6.00 ,6.00 ,Summer,2010
MATH 1522,3.06 ,32.00 ,41.00 ,26.00 ,0.00 ,0.00 ,0.00 ,Summer,2011
MATH 1522,2.58 ,18.00 ,21.00 ,39.00 ,7.00 ,0.00 ,14.00 ,Summer,2012
MATH 1522,2.90 ,38.00 ,21.00 ,8.00 ,13.00 ,4.00 ,13.00 ,Summer,2013
FREN 3004,3.48 ,48.00 ,52.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
ECE 4555,3.62 ,62.00 ,38.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
ECE 4555,3.97 ,97.00 ,3.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
ECE 4555,3.31 ,38.00 ,54.00 ,8.00 ,0.00 ,0.00 ,0.00 ,Summer,2011
FREN 3002,3.46 ,42.00 ,16.00 ,11.00 ,0.00 ,0.00 ,32.00 ,Fall,2008
FREN 3002,3.40 ,65.00 ,20.00 ,5.00 ,10.00 ,0.00 ,0.00 ,Fall,2010
FREN 3002,3.91 ,91.00 ,9.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
FREN 3001,3.17 ,54.00 ,15.00 ,8.00 ,15.00 ,0.00 ,8.00 ,Fall,2009
FREN 3001,3.28 ,42.00 ,42.00 ,5.00 ,5.00 ,0.00 ,0.00 ,Fall,2010
FREN 3001,3.39 ,28.00 ,44.00 ,0.00 ,0.00 ,0.00 ,28.00 ,Spring,2008
FREN 3001,3.79 ,55.00 ,15.00 ,0.00 ,0.00 ,0.00 ,25.00 ,Spring,2012
PUBP 3016,3.04 ,36.00 ,39.00 ,14.00 ,4.00 ,4.00 ,4.00 ,Fall,2008
PUBP 3016,3.30 ,41.00 ,44.00 ,12.00 ,0.00 ,0.00 ,3.00 ,Fall,2009
PUBP 3016,2.97 ,29.00 ,37.00 ,17.00 ,3.00 ,3.00 ,11.00 ,Fall,2010
PUBP 3016,3.04 ,17.00 ,67.00 ,7.00 ,3.00 ,0.00 ,7.00 ,Spring,2012
PUBP 3016,2.91 ,43.00 ,0.00 ,21.00 ,14.00 ,0.00 ,14.00 ,Spring,2013
RUSS 3002,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
RUSS 3002,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
RUSS 3002,3.00 ,0.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
RUSS 3002,4.00 ,67.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
RUSS 3002,3.75 ,50.00 ,17.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
RUSS 3001,4.00 ,88.00 ,0.00 ,0.00 ,0.00 ,0.00 ,13.00 ,Fall,2008
RUSS 3001,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
RUSS 3001,3.25 ,17.00 ,50.00 ,0.00 ,0.00 ,0.00 ,33.00 ,Fall,2010
RUSS 3001,3.17 ,44.00 ,11.00 ,0.00 ,0.00 ,11.00 ,22.00 ,Fall,2011
RUSS 3001,3.57 ,50.00 ,38.00 ,0.00 ,0.00 ,0.00 ,13.00 ,Fall,2012
MSE 2699,3.88 ,80.00 ,10.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2008
MSE 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
MSE 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2010
MSE 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
MSE 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
MSE 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
MSE 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
MSE 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
MSE 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
MSE 2699,3.88 ,87.50 ,12.50 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
MSE 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
MSE 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2008
MSE 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2009
MSE 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2010
MSE 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2011
MSE 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2012
MSE 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2013
PUBP 3010,2.88 ,11.00 ,56.00 ,22.00 ,0.00 ,0.00 ,11.00 ,Fall,2008
PUBP 3010,2.90 ,24.00 ,36.00 ,16.00 ,8.00 ,0.00 ,16.00 ,Spring,2008
FREN 3008,3.79 ,69.00 ,19.00 ,0.00 ,0.00 ,0.00 ,13.00 ,Spring,2010
HIST 2111,2.84 ,28.00 ,35.00 ,25.50 ,6.00 ,2.00 ,3.50 ,Fall,2008
HIST 2111,2.73 ,19.50 ,40.00 ,26.00 ,4.00 ,3.50 ,7.00 ,Fall,2009
HIST 2111,2.66 ,16.50 ,37.50 ,28.00 ,7.00 ,2.00 ,9.00 ,Fall,2010
HIST 2111,3.00 ,31.00 ,38.50 ,18.00 ,2.50 ,3.00 ,7.00 ,Fall,2011
HIST 2111,3.14 ,45.50 ,29.00 ,15.00 ,5.00 ,2.00 ,4.00 ,Fall,2012
HIST 2111,3.01 ,32.50 ,42.00 ,15.50 ,6.00 ,2.00 ,2.50 ,Spring,2008
HIST 2111,3.07 ,36.00 ,33.00 ,18.00 ,5.00 ,1.00 ,7.00 ,Spring,2009
HIST 2111,2.86 ,22.50 ,39.50 ,26.50 ,2.00 ,2.00 ,7.50 ,Spring,2010
HIST 2111,3.10 ,39.00 ,33.00 ,14.00 ,6.00 ,1.00 ,6.00 ,Spring,2011
HIST 2111,3.04 ,29.00 ,49.00 ,11.00 ,4.00 ,2.00 ,5.00 ,Spring,2012
HIST 2111,3.28 ,44.50 ,41.50 ,11.00 ,2.00 ,0.50 ,0.00 ,Spring,2013
HIST 2111,3.15 ,36.00 ,36.00 ,20.00 ,2.00 ,0.00 ,6.00 ,Summer,2008
HIST 2111,3.43 ,50.00 ,36.00 ,6.00 ,2.00 ,0.00 ,6.00 ,Summer,2009
HIST 2111,3.44 ,55.00 ,29.00 ,8.00 ,3.00 ,0.00 ,5.00 ,Summer,2010
HIST 2111,3.39 ,51.00 ,33.00 ,13.00 ,0.00 ,0.00 ,2.00 ,Summer,2011
HIST 2111,3.27 ,36.00 ,44.00 ,4.00 ,4.00 ,0.00 ,12.00 ,Summer,2012
HIST 2111,3.43 ,50.00 ,31.00 ,3.00 ,0.00 ,3.00 ,13.00 ,Summer,2013
HIST 2112,2.75 ,22.00 ,36.00 ,27.00 ,7.00 ,2.00 ,6.00 ,Fall,2008
HIST 2112,2.94 ,30.00 ,37.00 ,23.00 ,2.00 ,3.00 ,6.00 ,Fall,2009
HIST 2112,3.44 ,57.00 ,31.00 ,9.50 ,0.50 ,1.50 ,1.50 ,Fall,2010
HIST 2112,3.67 ,69.00 ,28.00 ,3.00 ,0.00 ,0.00 ,1.00 ,Fall,2011
HIST 2112,3.42 ,50.00 ,41.00 ,6.00 ,1.00 ,1.00 ,2.00 ,Fall,2012
HIST 2112,3.03 ,34.00 ,34.50 ,19.00 ,1.50 ,2.50 ,8.50 ,Spring,2008
HIST 2112,3.18 ,40.50 ,35.50 ,14.50 ,1.50 ,2.00 ,6.00 ,Spring,2009
HIST 2112,3.66 ,69.00 ,26.00 ,3.00 ,0.00 ,1.00 ,2.00 ,Spring,2010
HIST 2112,3.45 ,52.50 ,38.00 ,6.50 ,1.50 ,0.00 ,2.50 ,Spring,2011
HIST 2112,3.49 ,56.00 ,36.00 ,7.00 ,1.00 ,0.00 ,1.50 ,Spring,2012
HIST 2112,3.55 ,62.00 ,31.33 ,5.33 ,0.67 ,0.67 ,1.00 ,Spring,2013
HIST 2112,3.36 ,52.00 ,34.00 ,9.00 ,1.00 ,2.00 ,1.50 ,Summer,2008
HIST 2112,3.54 ,63.33 ,25.67 ,8.00 ,0.33 ,0.33 ,2.33 ,Summer,2009
HIST 2112,3.33 ,49.25 ,29.00 ,14.25 ,2.50 ,0.00 ,5.00 ,Summer,2010
HIST 2112,3.48 ,58.33 ,30.33 ,4.00 ,1.67 ,1.67 ,4.00 ,Summer,2011
HIST 2112,3.54 ,62.75 ,25.50 ,6.75 ,1.00 ,0.75 ,3.25 ,Summer,2012
HIST 2112,3.53 ,61.75 ,27.25 ,7.00 ,1.25 ,0.00 ,2.75 ,Summer,2013
PUBP 2010,3.31 ,41.00 ,52.00 ,0.00 ,0.00 ,4.00 ,4.00 ,Fall,2009
PUBP 2010,2.92 ,42.00 ,27.00 ,15.00 ,0.00 ,12.00 ,4.00 ,Fall,2010
PUBP 2010,3.26 ,50.00 ,38.00 ,0.00 ,0.00 ,8.00 ,4.00 ,Fall,2011
PUBP 2010,3.35 ,55.00 ,25.00 ,20.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
PUBP 2010,3.18 ,38.00 ,23.00 ,23.00 ,0.00 ,0.00 ,15.00 ,Spring,2012
PUBP 2012,3.04 ,33.00 ,42.00 ,13.00 ,8.00 ,0.00 ,4.00 ,Fall,2008
PUBP 2012,3.47 ,61.00 ,17.00 ,17.00 ,0.00 ,0.00 ,6.00 ,Fall,2011
PUBP 2012,2.87 ,24.00 ,41.00 ,18.00 ,0.00 ,6.00 ,0.00 ,Fall,2012
PUBP 2012,3.24 ,42.00 ,35.00 ,19.00 ,0.00 ,0.00 ,4.00 ,Spring,2008
PUBP 2012,3.00 ,38.00 ,35.00 ,8.00 ,4.00 ,8.00 ,8.00 ,Spring,2009
PUBP 2012,3.23 ,34.00 ,46.00 ,5.00 ,0.00 ,3.00 ,12.00 ,Spring,2010
PUBP 2012,3.25 ,55.00 ,25.00 ,15.00 ,0.00 ,5.00 ,0.00 ,Spring,2011
EAS 4740,3.42 ,40.00 ,55.00 ,0.00 ,0.00 ,0.00 ,5.00 ,Spring,2008
EAS 4740,3.13 ,22.00 ,56.00 ,11.00 ,0.00 ,0.00 ,11.00 ,Spring,2009
EAS 4740,3.44 ,47.00 ,42.00 ,5.00 ,0.00 ,0.00 ,5.00 ,Spring,2010
EAS 4740,3.42 ,43.00 ,36.00 ,7.00 ,0.00 ,0.00 ,14.00 ,Spring,2011
EAS 4740,3.18 ,27.00 ,64.00 ,9.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
EAS 4740,3.79 ,79.00 ,21.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
AS 1110,3.68 ,69.50 ,16.50 ,0.00 ,0.00 ,3.00 ,11.00 ,Fall,2008
AS 1110,3.64 ,64.00 ,12.00 ,0.00 ,0.00 ,4.50 ,19.50 ,Fall,2009
AS 1110,3.32 ,46.00 ,11.00 ,3.50 ,1.50 ,5.50 ,32.50 ,Fall,2010
AS 1110,3.60 ,64.00 ,13.50 ,3.50 ,0.00 ,3.50 ,15.50 ,Fall,2011
AS 1110,2.97 ,40.00 ,31.00 ,3.00 ,0.00 ,13.50 ,12.00 ,Fall,2012
GRMN 3055,3.44 ,50.00 ,35.00 ,0.00 ,5.00 ,0.00 ,5.00 ,Fall,2012
AE 2020,2.37 ,18.50 ,25.00 ,24.00 ,14.50 ,7.00 ,8.00 ,Fall,2008
AE 2020,2.54 ,21.00 ,31.50 ,18.00 ,14.50 ,5.50 ,9.50 ,Fall,2009
AE 2020,2.73 ,28.00 ,30.50 ,17.50 ,4.00 ,9.00 ,11.00 ,Fall,2010
AE 2020,2.77 ,35.50 ,13.00 ,18.50 ,4.00 ,10.50 ,20.00 ,Fall,2011
AE 2020,3.07 ,45.00 ,21.00 ,22.00 ,5.50 ,2.00 ,5.50 ,Fall,2012
AE 2020,3.22 ,46.50 ,14.50 ,17.00 ,4.00 ,1.00 ,16.50 ,Spring,2008
AE 2020,3.03 ,41.50 ,24.00 ,17.50 ,4.00 ,4.50 ,8.50 ,Spring,2009
AE 2020,2.77 ,30.00 ,26.00 ,21.50 ,9.00 ,4.00 ,9.00 ,Spring,2010
AE 2020,2.96 ,30.50 ,42.00 ,18.00 ,8.00 ,0.00 ,2.00 ,Spring,2011
AE 2020,2.67 ,24.50 ,29.50 ,32.50 ,4.00 ,5.00 ,4.50 ,Spring,2012
AE 2020,2.89 ,33.00 ,28.50 ,22.50 ,4.50 ,4.50 ,6.50 ,Spring,2013
AE 2020,2.60 ,24.00 ,32.00 ,24.00 ,20.00 ,0.00 ,0.00 ,Summer,2008
AE 2020,2.30 ,17.00 ,33.00 ,8.00 ,8.00 ,17.00 ,17.00 ,Summer,2009
AE 2020,2.25 ,17.00 ,17.00 ,24.00 ,17.00 ,7.00 ,14.00 ,Summer,2010
AE 2020,2.93 ,36.00 ,26.00 ,31.00 ,2.00 ,2.00 ,2.00 ,Summer,2011
AE 2020,2.79 ,25.00 ,33.00 ,31.00 ,3.00 ,3.00 ,6.00 ,Summer,2012
AE 2020,2.78 ,29.00 ,32.00 ,25.00 ,7.00 ,4.00 ,4.00 ,Summer,2013
EAS 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2008
EAS 2699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
CHBE 4300,2.57 ,18.00 ,27.00 ,48.00 ,7.00 ,0.00 ,0.00 ,Fall,2008
CHBE 4300,2.73 ,23.00 ,37.00 ,26.00 ,9.00 ,2.00 ,4.00 ,Fall,2009
CHBE 4300,2.09 ,10.50 ,22.00 ,37.00 ,14.50 ,10.50 ,5.50 ,Fall,2010
CHBE 4300,2.55 ,20.00 ,29.00 ,33.00 ,10.50 ,3.50 ,4.50 ,Fall,2011
CHBE 4300,2.70 ,30.00 ,32.50 ,18.00 ,13.00 ,5.50 ,1.50 ,Fall,2012
CHBE 4300,2.85 ,31.00 ,31.00 ,28.00 ,9.00 ,0.00 ,0.00 ,Spring,2008
CHBE 4300,2.42 ,26.00 ,24.00 ,24.00 ,13.00 ,11.00 ,2.00 ,Spring,2009
CHBE 4300,2.59 ,17.50 ,35.00 ,31.00 ,11.00 ,1.50 ,4.00 ,Spring,2010
CHBE 4300,2.61 ,21.50 ,29.00 ,35.50 ,11.50 ,1.00 ,2.50 ,Spring,2011
CHBE 4300,2.67 ,28.50 ,30.00 ,21.00 ,12.50 ,5.00 ,3.50 ,Spring,2012
CHBE 4300,2.85 ,20.00 ,53.50 ,20.00 ,5.50 ,1.00 ,0.00 ,Spring,2013
CHBE 4300,2.68 ,16.00 ,48.00 ,28.00 ,4.00 ,4.00 ,0.00 ,Summer,2008
CHBE 4300,3.03 ,26.00 ,53.00 ,18.00 ,3.00 ,0.00 ,0.00 ,Summer,2009
CHBE 4300,2.67 ,25.00 ,33.00 ,25.00 ,17.00 ,0.00 ,0.00 ,Summer,2010
CHBE 4300,2.18 ,11.00 ,25.00 ,43.00 ,14.00 ,7.00 ,0.00 ,Summer,2011
CHBE 4300,2.56 ,23.00 ,31.00 ,27.00 ,8.00 ,8.00 ,4.00 ,Summer,2012
CHBE 4300,2.43 ,22.00 ,26.00 ,30.00 ,17.00 ,4.00 ,0.00 ,Summer,2013
BMED 3600,2.71 ,19.00 ,31.00 ,31.00 ,6.00 ,0.00 ,13.00 ,Fall,2008
BMED 3600,2.68 ,19.00 ,35.00 ,34.00 ,6.00 ,1.00 ,5.00 ,Fall,2009
BMED 3600,2.95 ,22.50 ,53.00 ,18.50 ,2.50 ,1.50 ,2.50 ,Fall,2010
BMED 3600,2.72 ,15.50 ,44.50 ,29.50 ,6.50 ,0.00 ,4.00 ,Fall,2011
BMED 3600,2.97 ,21.00 ,56.50 ,20.00 ,2.00 ,0.00 ,1.00 ,Fall,2012
BMED 3600,2.83 ,11.00 ,57.00 ,27.00 ,0.00 ,0.00 ,5.00 ,Spring,2009
BMED 3600,2.86 ,24.00 ,43.00 ,22.00 ,5.00 ,1.00 ,4.00 ,Spring,2010
BMED 3600,2.91 ,26.00 ,49.00 ,14.00 ,9.00 ,1.00 ,1.00 ,Spring,2011
BMED 3600,2.64 ,20.50 ,34.00 ,31.00 ,11.00 ,1.00 ,2.50 ,Spring,2012
BMED 3600,3.12 ,35.00 ,40.00 ,17.50 ,3.00 ,0.00 ,3.00 ,Spring,2013
BMED 3600,2.85 ,20.00 ,44.00 ,22.00 ,6.00 ,0.00 ,8.00 ,Summer,2012
BMED 3600,3.19 ,27.00 ,63.00 ,8.00 ,0.00 ,0.00 ,2.00 ,Summer,2013
LCC 2112,3.49 ,53.00 ,39.00 ,5.00 ,0.00 ,0.00 ,3.00 ,Summer,2008
LCC 2110,3.43 ,46.00 ,31.00 ,9.00 ,0.00 ,0.00 ,14.00 ,Fall,2008
BC 4630,3.20 ,30.00 ,60.00 ,10.00 ,0.00 ,0.00 ,0.00 ,Fall,2008
BC 4630,2.67 ,11.00 ,44.00 ,44.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
BC 4630,3.60 ,60.00 ,40.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2010
BC 4630,3.70 ,70.00 ,30.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
BC 4630,3.75 ,75.00 ,25.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
BC 4630,2.98 ,23.50 ,50.50 ,25.50 ,0.00 ,0.00 ,0.00 ,Spring,2008
BC 4630,2.92 ,24.00 ,43.00 ,32.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
BC 4630,2.81 ,16.00 ,49.00 ,35.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
BC 4630,3.40 ,52.00 ,36.00 ,12.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
BC 4630,3.50 ,50.00 ,50.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
BC 4630,3.67 ,78.00 ,11.00 ,11.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
ARBC 3813,4.00 ,50.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2008
ARBC 3813,3.67 ,60.00 ,30.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
ARBC 3813,3.57 ,50.00 ,10.00 ,10.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
ARBC 3813,3.89 ,89.00 ,11.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
ARBC 3813,3.71 ,64.00 ,19.50 ,3.00 ,0.00 ,0.00 ,8.50 ,Spring,2011
ARBC 3813,3.75 ,75.00 ,25.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2010
ARBC 3813,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2012
ARBC 3813,3.83 ,83.33 ,16.67 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2013
LCC 2114,3.28 ,45.00 ,36.00 ,12.00 ,3.00 ,0.00 ,3.00 ,Spring,2008
